id,rectimestamp,sendtimestamp,Delay millisecond,longitude,latitude,altitude,speed,Key star Number,msgCnt,TotalRcvMsgCount,TotalLostMsgCount,AID,Source_Layer2-ID,Dest MAC ID,Priority,Power(dBm),RSSI(dBm),SINR(dB),CBR(%),MCS,RSRP(dBm),EARFCN,Band,TB Size(bit),Modulation,Type,Label,attack_type,SPAT
1991,1.70E+12,1.70E+12,-297.098,116.492996,39.729755,22.9,7.093,54,336.31,,99,3919,2328,3619,8000001,7,8,-98,-71,15,0,5,-98,55140,47,4264,QPSK,normal,SPAT
1992,1.70E+12,1.70E+12,-291.515,116.492994,39.729757,23,7.093,54,336.31,,100,3920,2328,3619,8000001,7,8,-96,-69,15,0,5,-96,55140,47,4264,QPSK,normal,SPAT
1993,1.70E+12,1.70E+12,-295.862,116.492992,39.729759,23,7.093,54,336.31,,101,3921,2328,3619,8000001,7,8,-97,-69,17,0,5,-97,55140,47,4264,QPSK,normal,SPAT
1994,1.70E+12,1.70E+12,-295.33,116.492991,39.729761,23,7.093,54,336.31,,102,3922,2328,3619,8000001,7,8,-100,-73,14,0,5,-100,55140,47,4264,QPSK,normal,SPAT
1995,1.70E+12,1.70E+12,-288.228,116.492989,39.729763,22.9,7.093,54,336.31,CCC747DFBE6C0100,103,3923,2328,3619,8000001,7,8,-103,-76,14,0,5,-103,55140,47,4264,QPSK,normal,SPAT
1996,1.70E+12,1.70E+12,-291.243,116.492987,39.729764,22.9,7.093,54,336.31,,104,3924,2328,3619,8000001,7,8,-99,-71,17,0,5,-99,55140,47,4264,QPSK,normal,SPAT
1997,1.70E+12,1.70E+12,-297.333,116.492986,39.729765,22.9,7.093,54,336.31,,105,3925,2328,3619,8000001,7,8,-99,-72,16,0,5,-99,55140,47,4264,QPSK,normal,SPAT
1998,1.70E+12,1.70E+12,-292.167,116.492985,39.729766,22.8,7.093,53,336.31,,106,3926,2328,3619,8000001,7,8,-94,-67,15,0,5,-94,55140,47,4264,QPSK,normal,SPAT
1999,1.70E+12,1.70E+12,-297.725,116.492983,39.729768,22.9,7.093,54,336.31,3.03E+15,107,3927,2328,3619,8000001,7,8,-95,-68,16,1,5,-95,55140,47,4264,QPSK,normal,SPAT
2000,1.70E+12,1.70E+12,-291.893,116.492981,39.729769,22.8,7.093,53,336.31,,108,3928,2328,3619,8000001,7,8,-93,-66,16,0,5,-93,55140,47,4264,QPSK,normal,SPAT
2001,1.70E+12,1.70E+12,-296.083,116.49298,39.72977,22.9,7.093,54,336.31,,109,3929,2328,3619,8000001,7,8,-91,-64,16,0,5,-91,55140,47,4264,QPSK,normal,SPAT
2002,1.70E+12,1.70E+12,-294.705,116.492978,39.729772,22.8,7.093,53,336.31,,110,3930,2328,3619,8000001,7,8,-89,-62,16,0,5,-89,55140,47,4264,QPSK,normal,SPAT
2003,1.70E+12,1.70E+12,-288.531,116.492977,39.729773,22.8,7.093,53,336.31,,111,3931,2328,3619,8000001,7,8,-90,-63,15,1,5,-90,55140,47,4264,QPSK,normal,SPAT
2004,1.70E+12,1.70E+12,-291.251,116.492975,39.729774,22.9,7.093,54,336.31,,112,3932,2328,3619,8000001,7,8,-91,-64,15,1,5,-91,55140,47,4264,QPSK,normal,SPAT
2005,1.70E+12,1.70E+12,-295.47,116.492975,39.729774,22.8,7.093,53,336.31,,113,3933,2328,3619,8000001,7,8,-90,-63,16,1,5,-90,55140,47,4264,QPSK,normal,SPAT
2006,1.70E+12,1.70E+12,-285.261,116.492973,39.729776,22.9,7.093,54,336.31,,114,3934,2328,3619,8000001,7,8,-89,-62,16,2,5,-89,55140,47,4264,QPSK,normal,SPAT
2007,1.70E+12,1.70E+12,-296.537,116.492972,39.729777,22.8,7.093,53,336.31,,115,3935,2328,3619,8000001,7,8,-89,-62,16,2,5,-89,55140,47,4264,QPSK,normal,SPAT
2008,1.70E+12,1.70E+12,-290.688,116.492969,39.729778,22.8,7.093,53,336.31,3.10E+15,116,3936,2328,3619,8000001,7,8,-89,-62,15,1,5,-89,55140,47,4264,QPSK,normal,SPAT
2009,1.70E+12,1.70E+12,-289.289,116.492967,39.72978,22.9,7.093,54,336.31,,117,3937,2328,3619,8000001,7,8,-89,-62,16,2,5,-89,55140,47,4264,QPSK,normal,SPAT
2010,1.70E+12,1.70E+12,-289.801,116.492964,39.729781,22.8,7.093,53,336.31,,118,3938,2328,3619,8000001,7,8,-90,-63,15,0,5,-90,55140,47,4264,QPSK,normal,SPAT
2011,1.70E+12,1.70E+12,-289.954,116.492962,39.729782,22.8,7.093,53,336.31,,119,3939,2328,3619,8000001,7,8,-89,-62,16,1,5,-89,55140,47,4264,QPSK,normal,SPAT
2012,1.70E+12,1.70E+12,-294.884,116.49296,39.729784,22.9,7.093,54,336.31,,120,3940,2328,3619,8000001,7,8,-89,-61,17,3,5,-89,55140,47,4264,QPSK,normal,SPAT
2013,1.70E+12,1.70E+12,-296.331,116.492957,39.729785,22.8,7.093,53,336.31,,121,3941,2328,3619,8000001,7,8,-88,-61,16,2,5,-88,55140,47,4264,QPSK,normal,SPAT
2014,1.70E+12,1.70E+12,-235.382,116.492447,39.72956,23.2,9.019,43,58.14,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,normal,SPAT
2015,1.70E+12,1.70E+12,-231.5590713,116.492447,39.72956,23.2,8.945,46,58.09578848,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2016,1.70E+12,1.70E+12,-228.0876439,116.492447,39.72956,23.2,8.944880926,47,58.1155987,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2017,1.70E+12,1.70E+12,-245.5881896,116.492447,39.72956,23.2,8.945,47,58.11326567,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2018,1.70E+12,1.70E+12,-232.9948982,116.492447,39.72956,23.2,8.944354437,46,58.06406792,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2019,1.70E+12,1.70E+12,-232.0113425,116.492447,39.72956,23.2,8.943775513,45,58.07964531,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2020,1.70E+12,1.70E+12,-224.2796684,116.492447,39.72956,23.2,8.943120302,46,58.07959432,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2021,1.70E+12,1.70E+12,-238.5795591,116.492447,39.72956,23.2,8.942761462,46,58.08411881,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2022,1.70E+12,1.70E+12,-228.2039151,116.492447,39.72956,23.2,8.943674228,45,58.04118763,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2023,1.70E+12,1.70E+12,-232.0031168,116.492447,39.72956,23.2,8.943432201,45,58.07683982,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2024,1.70E+12,1.70E+12,-234.3866553,116.492447,39.72956,23.2,8.943750823,46,58.07365723,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2025,1.70E+12,1.70E+12,-248.3942793,116.492447,39.72956,23.2,8.942792904,46,58.05022284,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2026,1.70E+12,1.70E+12,-246.4212546,116.492447,39.72956,23.2,8.942833681,46,58.07046978,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2027,1.70E+12,1.70E+12,-249.5877845,116.492447,39.72956,23.2,8.943527891,47,58.11677774,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2028,1.70E+12,1.70E+12,-248.0307817,116.492447,39.72956,23.2,8.944293871,45,58.16248348,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2029,1.70E+12,1.70E+12,-229.25045,116.492447,39.72956,23.2,8.943742462,47,58.16780548,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2030,1.70E+12,1.70E+12,-241.3731498,116.492447,39.72956,23.2,8.944536516,46,58.13165216,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2031,1.70E+12,1.70E+12,-244.8142387,116.492447,39.72956,23.2,8.944352889,47,58.14653996,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2032,1.70E+12,1.70E+12,-222.6459136,116.492447,39.72956,23.2,8.944170764,45,58.15363585,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2033,1.70E+12,1.70E+12,-223.4209673,116.492447,39.72956,23.2,8.945,47,58.18449102,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2034,1.70E+12,1.70E+12,-244.413802,116.492447,39.72956,23.2,8.945,46,58.19293497,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2035,1.70E+12,1.70E+12,-223.8617439,116.492447,39.72956,23.2,8.944591592,47,58.18026458,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2036,1.70E+12,1.70E+12,-245.7716328,116.492447,39.72956,23.2,8.944277265,47,58.21849331,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2037,1.70E+12,1.70E+12,-248.9184423,116.492447,39.72956,23.2,8.94405414,45,58.24351217,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2038,1.70E+12,1.70E+12,-239.0428992,116.492447,39.72956,23.2,8.943064267,46,58.26664192,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2039,1.70E+12,1.70E+12,-249.798024,116.492447,39.72956,23.2,8.944004856,46,58.31014214,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2040,1.70E+12,1.70E+12,-239.9200741,116.492447,39.72956,23.2,8.943077861,47,58.28572034,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2041,1.70E+12,1.70E+12,-237.5270357,116.492447,39.72956,23.2,8.943361761,47,58.23672939,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2042,1.70E+12,1.70E+12,-241.123096,116.492447,39.72956,23.2,8.944247121,46,58.18940095,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2043,1.70E+12,1.70E+12,-242.0760254,116.492447,39.72956,23.2,8.94433318,46,58.20929967,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2044,1.70E+12,1.70E+12,-247.2302786,116.492447,39.72956,23.2,8.944488316,47,58.25176188,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2045,1.70E+12,1.70E+12,-233.3623634,116.492447,39.72956,23.2,8.943938025,45,58.20734758,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2046,1.70E+12,1.70E+12,-222.0416673,116.492447,39.72956,23.2,8.944363084,47,58.20471681,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2047,1.70E+12,1.70E+12,-245.6652218,116.492447,39.72956,23.2,8.943448296,46,58.23093308,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2048,1.70E+12,1.70E+12,-227.593593,116.492447,39.72956,23.2,8.94370684,47,58.22164444,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2049,1.70E+12,1.70E+12,-248.6739631,116.492447,39.72956,23.2,8.943324365,46,58.25322055,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2050,1.70E+12,1.70E+12,-240.6710791,116.492447,39.72956,23.2,8.944244232,47,58.22003414,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2051,1.70E+12,1.70E+12,-224.3455378,116.492447,39.72956,23.2,8.943500396,45,58.2661389,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2052,1.70E+12,1.70E+12,-245.7898112,116.492447,39.72956,23.2,8.943501477,46,58.31237625,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2053,1.70E+12,1.70E+12,-241.101523,116.492447,39.72956,23.2,8.944471548,47,58.28714154,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2054,1.70E+12,1.70E+12,-243.7268135,116.492447,39.72956,23.2,8.943749196,45,58.24086706,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2055,1.70E+12,1.70E+12,-246.5134639,116.492447,39.72956,23.2,8.944471478,46,58.23637132,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2056,1.70E+12,1.70E+12,-244.2865421,116.492447,39.72956,23.2,8.943755745,47,58.24773625,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2057,1.70E+12,1.70E+12,-232.095254,116.492447,39.72956,23.2,8.942881419,45,58.29329302,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2058,1.70E+12,1.70E+12,-248.7481376,116.492447,39.72956,23.2,8.94323459,45,58.26456348,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2059,1.70E+12,1.70E+12,-236.2530019,116.492447,39.72956,23.2,8.942605919,45,58.2280573,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2060,1.70E+12,1.70E+12,-237.0013648,116.492447,39.72956,23.2,8.943194797,45,58.27513119,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2061,1.70E+12,1.70E+12,-237.3150284,116.492447,39.72956,23.2,8.942196773,45,58.29384276,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2062,1.70E+12,1.70E+12,-220.2538648,116.492447,39.72956,23.2,8.941755451,46,58.29299568,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2063,1.70E+12,1.70E+12,-248.9945275,116.492447,39.72956,23.2,8.941715557,47,58.2994428,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2064,1.70E+12,1.70E+12,-238.5159845,116.492447,39.72956,23.2,8.940931736,45,58.2575746,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2065,1.70E+12,1.70E+12,-223.8424762,116.492447,39.72956,23.2,8.940472947,46,58.26645697,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2066,1.70E+12,1.70E+12,-223.2483038,116.492447,39.72956,23.2,8.939475675,45,58.31023895,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2067,1.70E+12,1.70E+12,-224.2384961,116.492447,39.72956,23.2,8.939186461,45,58.26129721,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2068,1.70E+12,1.70E+12,-233.2687493,116.492447,39.72956,23.2,8.938290782,46,58.2698623,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2069,1.70E+12,1.70E+12,-229.3918467,116.492447,39.72956,23.2,8.938838241,45,58.29397052,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2070,1.70E+12,1.70E+12,-237.8481827,116.492447,39.72956,23.2,8.939194676,45,58.29512453,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2071,1.70E+12,1.70E+12,-235.3848154,116.492447,39.72956,23.2,8.939911012,46,58.26326386,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2072,1.70E+12,1.70E+12,-247.6527334,116.492447,39.72956,23.2,8.940588592,47,58.22525611,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2073,1.70E+12,1.70E+12,-227.5419203,116.492447,39.72956,23.2,8.941321864,45,58.23088916,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2074,1.70E+12,1.70E+12,-224.9699636,116.492447,39.72956,23.2,8.94140832,47,58.18828579,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2075,1.70E+12,1.70E+12,-245.8582388,116.492447,39.72956,23.2,8.942248923,47,58.14861187,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2076,1.70E+12,1.70E+12,-247.1386783,116.492447,39.72956,23.2,8.942073205,46,58.1494105,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2077,1.70E+12,1.70E+12,-229.2350435,116.492447,39.72956,23.2,8.942577482,45,58.1588199,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2078,1.70E+12,1.70E+12,-221.3911607,116.492447,39.72956,23.2,8.942376049,46,58.15514092,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2079,1.70E+12,1.70E+12,-223.0838677,116.492447,39.72956,23.2,8.942450369,47,58.16042701,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2080,1.70E+12,1.70E+12,-245.6066442,116.492447,39.72956,23.2,8.941907705,45,58.11459082,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2081,1.70E+12,1.70E+12,-227.1914521,116.492447,39.72956,23.2,8.942852334,45,58.13139706,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2082,1.70E+12,1.70E+12,-245.4832274,116.492447,39.72956,23.2,8.942881737,45,58.13654932,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2083,1.70E+12,1.70E+12,-225.0596501,116.492447,39.72956,23.2,8.943110151,45,58.12767794,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2084,1.70E+12,1.70E+12,-228.4023969,116.492447,39.72956,23.2,8.942298104,45,58.16177648,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2085,1.70E+12,1.70E+12,-224.7240547,116.492447,39.72956,23.2,8.941918723,47,58.1914884,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2086,1.70E+12,1.70E+12,-244.7346357,116.492447,39.72956,23.2,8.941257642,47,58.20842233,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2087,1.70E+12,1.70E+12,-245.347378,116.492447,39.72956,23.2,8.941023962,46,58.19441104,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2088,1.70E+12,1.70E+12,-237.015859,116.492447,39.72956,23.2,8.940406448,46,58.240308,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2089,1.70E+12,1.70E+12,-223.0913005,116.492447,39.72956,23.2,8.940174883,45,58.23616193,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2090,1.70E+12,1.70E+12,-232.5900824,116.492447,39.72956,23.2,8.939860574,45,58.21009634,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2091,1.70E+12,1.70E+12,-236.4685327,116.492447,39.72956,23.2,8.940824086,45,58.17138586,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2092,1.70E+12,1.70E+12,-244.1858222,116.492447,39.72956,23.2,8.940913576,45,58.2047053,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2093,1.70E+12,1.70E+12,-225.6492443,116.492447,39.72956,23.2,8.940104341,45,58.1909421,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2094,1.70E+12,1.70E+12,-246.3687036,116.492447,39.72956,23.2,8.940572163,45,58.21729484,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2095,1.70E+12,1.70E+12,-238.2589932,116.492447,39.72956,23.2,8.940752535,47,58.22030125,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2096,1.70E+12,1.70E+12,-238.7261738,116.492447,39.72956,23.2,8.941738857,46,58.19865027,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2097,1.70E+12,1.70E+12,-228.8005818,116.492447,39.72956,23.2,8.942377099,45,58.21958514,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2098,1.70E+12,1.70E+12,-222.7022619,116.492447,39.72956,23.2,8.942350963,45,58.25886817,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2099,1.70E+12,1.70E+12,-239.0453869,116.492447,39.72956,23.2,8.942952258,47,58.30745348,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2100,1.70E+12,1.70E+12,-240.2839423,116.492447,39.72956,23.2,8.943289061,45,58.26257276,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2101,1.70E+12,1.70E+12,-234.714885,116.492447,39.72956,23.2,8.943689318,47,58.25758779,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2102,1.70E+12,1.70E+12,-238.6574646,116.492447,39.72956,23.2,8.944414878,45,58.26644301,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2103,1.70E+12,1.70E+12,-234.9683239,116.492447,39.72956,23.2,8.944882189,47,58.29046254,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2104,1.70E+12,1.70E+12,-228.4403126,116.492447,39.72956,23.2,8.945,45,58.30914796,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2105,1.70E+12,1.70E+12,-249.3766038,116.492447,39.72956,23.2,8.944782406,45,58.34123279,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2106,1.70E+12,1.70E+12,-221.9307666,116.492447,39.72956,23.2,8.945,46,58.33965991,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2107,1.70E+12,1.70E+12,-224.0875117,116.492447,39.72956,23.2,8.945,46,58.30738281,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2108,1.70E+12,1.70E+12,-243.5311879,116.492447,39.72956,23.2,8.94496002,47,58.35178498,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2109,1.70E+12,1.70E+12,-238.5772011,116.492447,39.72956,23.2,8.945,45,58.33551313,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2110,1.70E+12,1.70E+12,-227.8238656,116.492447,39.72956,23.2,8.944732981,45,58.37829856,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2111,1.70E+12,1.70E+12,-249.7253798,116.492447,39.72956,23.2,8.943973871,46,58.40276537,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2112,1.70E+12,1.70E+12,-226.2050113,116.492447,39.72956,23.2,8.943451173,45,58.36622793,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2113,1.70E+12,1.70E+12,-239.7596934,116.492447,39.72956,23.2,8.943204174,47,58.39070182,,36,401,121,3619,8000001,7,8,-100,-72,14,1,5,-100,55140,47,4264,QPSK,DoS,SPAT
2114,1.70E+12,1.70E+12,-223.861,116.491217,39.728973,23.3,9.408,47,59.99,696E636830303000,47,5,16,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,normal,SPAT
2115,1.70E+12,1.70E+12,-237.8152632,116.491217,39.728973,23.3,8.945,46,59.9703827,696E636830303000,47,5,16,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,DoS,SPAT
2116,1.70E+12,1.70E+12,-242.1853835,116.491217,39.728973,23.3,8.945,45,60.01435735,696E636830303000,47,5,16,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,DoS,SPAT
2117,1.70E+12,1.70E+12,-244.7347853,116.491217,39.728973,23.3,8.944090578,47,60.03039232,696E636830303000,47,5,16,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,DoS,SPAT
2118,1.70E+12,1.70E+12,-234.5639224,116.491217,39.728973,23.3,8.944500883,47,59.9871446,696E636830303000,47,5,16,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,DoS,SPAT
2119,1.70E+12,1.70E+12,-220.2369295,116.491217,39.728973,23.3,8.944524546,46,60.03154267,696E636830303000,47,5,16,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,DoS,SPAT
2120,1.70E+12,1.70E+12,-221.5728946,116.491217,39.728973,23.3,8.94381088,47,60.07585727,696E636830303000,47,5,16,3619,8000001,7,8,-120,-90,2,0,5,-120,55140,47,4264,QPSK,DoS,SPAT
